row,fold
8596,test
8597,test
8598,test
8599,test
8600,test
8601,test
8602,train
8603,train
8604,test
8605,train
8606,train
8607,train
8608,test
8609,train
8610,train
8611,train
8612,train
8613,train
8614,train
8615,train
8616,test
8617,train
8618,train
8619,train
8620,train
8621,train
8622,train
8623,train
8624,test
8625,train
8626,train
8627,train
8628,train
8629,train
8630,train
8631,train
8632,test
8633,train
8634,test
8635,train
8636,test
8637,train
8638,test
8639,train
8640,train
8641,train
8642,train
8643,train
8644,train
8645,train
8646,test
8647,test
8648,train
8649,test
8650,train
8651,train
8652,train
8653,train
8654,train
8655,train
8656,train
8657,test
8658,test
8659,train
8660,train
8661,train
8662,train
8663,train
8664,train
8665,test
8666,train
8667,train
8668,test
8669,train
8670,test
8671,train
8672,train
8673,train
8674,train
8675,train
8676,train
8677,train
8678,test
8679,train
8680,train
8681,train
8682,train
8683,train
8684,train
8685,train
8686,test
8687,train
8688,test
8689,train
8690,test
8691,test
8692,train
8693,train
8694,train
8695,train
8696,train
8697,test
8698,test
8699,train
8700,train
8701,train
8702,train
8703,train
8704,train
8705,train
8706,train
8707,test
8708,test
8709,train
8710,train
8711,train
8712,test
8713,train
8714,train
8715,train
8716,train
8717,train
8718,train
8719,train
8720,train
8721,train
8722,train
8723,test
8724,train
8725,test
8726,test
8727,train
8728,test
8729,train
8730,train
8731,train
8732,train
8733,train
8734,train
8735,test
8736,train
8737,train
8738,train
8739,train
8740,train
8741,train
8742,train
8743,train
8744,test
8745,train
8746,train
8747,train
8748,train
8749,test
8750,train
8751,train
8752,train
8753,train
8754,train
8755,train
8756,train
8757,test
8758,train
8759,train
8760,train
8761,train
8762,train
8763,test
8764,train
8765,train
8766,train
8767,train
8768,train
8769,train
8770,test
8771,train
8772,test
8773,train
8774,train
8775,train
8776,train
8777,test
8778,train
8779,train
8780,train
8781,train
8782,train
8783,train
8784,train
8785,train
8786,test
8787,train
8788,train
8789,train
8790,test
8791,train
8792,train
8793,train
8794,train
8795,train
8796,train
8797,test
8798,test
8799,train
8800,test
8801,train
8802,train
8803,train
8804,train
8805,train
8806,test
8807,train
8808,train
8809,test
8810,train
8811,test
8812,train
8813,test
8814,train
8815,test
8816,train
8817,train
8818,train
8819,train
8820,train
8821,test
8822,train
8823,train
8824,train
8825,train
8826,train
8827,train
8828,train
8829,train
8830,train
8831,train
8832,train
8833,test
8834,train
8835,test
8836,train
8837,train
8838,train
8839,train
8840,train
8841,test
8842,train
8843,train
8844,train
8845,train
8846,train
8847,train
8848,train
8849,train
8850,test
8851,train
8852,train
8853,train
8854,test
8855,test
8856,train
8857,train
8858,train
8859,test
8860,train
8861,train
8862,train
8863,train
8864,test
8865,test
8866,train
8867,train
8868,train
8869,train
8870,train
8871,train
8872,train
8873,train
8874,train
8875,test
8876,train
8877,train
8878,train
8879,train
8880,test
8881,train
8882,train
8883,train
8884,test
8885,test
8886,train
8887,test
8888,train
8889,train
8890,train
8891,train
8892,train
8893,train
8894,train
8895,test
8896,train
8897,train
8898,train
8899,test
8900,train
8901,train
8902,train
8903,train
8904,train
8905,train
8906,test
8907,train
8908,train
8909,train
8910,test
8911,train
8912,train
8913,train
8914,train
8915,train
8916,test
8917,train
8918,train
8919,train
8920,train
8921,train
8922,train
8923,train
8924,train
8925,train
8926,test
8927,train
8928,train
8929,test
8930,test
8931,test
8932,train
8933,train
8934,train
8935,train
8936,test
8937,train
8938,train
8939,train
8940,test
8941,train
8942,train
8943,train
8944,train
8945,train
8946,train
8947,train
8948,train
8949,train
8950,train
8951,train
8952,train
8953,train
8954,train
8955,train
8956,train
8957,train
8958,train
8959,train
8960,train
8961,test
8962,train
8963,train
8964,train
8965,train
8966,train
8967,train
8968,test
8969,test
8970,train
8971,train
8972,train
8973,train
8974,train
8975,train
8976,train
8977,train
8978,train
8979,train
8980,train
8981,train
8982,train
8983,test
8984,train
8985,train
8986,test
8987,train
8988,train
8989,train
8990,test
8991,train
8992,test
8993,test
8994,train
8995,train
8996,train
8997,train
8998,test
8999,train
9000,train
9001,train
9002,train
9003,train
9004,train
9005,train
9006,train
9007,test
9008,test
9009,test
9010,train
9011,train
9012,train
9013,train
9014,train
9015,train
9016,train
9017,train
9018,train
9019,test
9020,test
9021,train
9022,train
9023,test
9024,train
9025,train
9026,train
9027,train
9028,test
9029,train
9030,train
9031,train
9032,train
9033,train
9034,train
9035,train
9036,test
9037,train
9038,train
9039,train
9040,train
9041,train
9042,train
9043,train
9044,train
9045,test
9046,train
9047,train
9048,train
9049,train
9050,train
9051,train
9052,train
9053,test
9054,train
9055,test
9056,train
9057,train
9058,test
9059,train
9060,test
9061,train
9062,train
9063,train
9064,test
9065,train
9066,train
9067,train
9068,train
9069,train
9070,train
9071,train
9072,train
9073,test
9074,train
9075,test
9076,test
9077,train
9078,train
9079,test
9080,train
9081,train
9082,train
9083,train
9084,train
9085,train
9086,test
9087,train
9088,train
9089,train
9090,train
9091,test
9092,test
9093,test
9094,train
9095,train
9096,test
9097,train
9098,train
9099,train
9100,test
9101,train
9102,train
9103,train
9104,test
9105,train
9106,test
9107,train
9108,train
9109,train
9110,test
9111,train
9112,train
9113,test
9114,train
9115,train
9116,train
9117,train
9118,train
9119,test
9120,train
9121,train
9122,train
9123,train
9124,train
9125,test
9126,train
9127,train
9128,test
9129,train
9130,train
9131,test
9132,train
9133,test
9134,test
9135,test
9136,train
9137,train
9138,train
9139,train
9140,test
9141,train
9142,train
9143,train
9144,train
9145,train
9146,train
9147,train
9148,test
9149,train
9150,train
9151,train
9152,test
9153,test
9154,train
9155,train
9156,train
9157,train
9158,train
9159,train
9160,train
9161,train
9162,train
9163,train
9164,test
9165,train
9166,train
9167,train
9168,train
9169,train
9170,test
9171,train
9172,train
9173,train
9174,train
9175,train
9176,train
9177,train
9178,test
9179,train
9180,train
9181,train
9182,test
9183,train
9184,train
9185,train
9186,train
9187,test
9188,test
9189,train
9190,train
9191,test
9192,test
9193,train
9194,train
9195,train
9196,train
9197,train
9198,test
9199,train
9200,test
9201,train
9202,train
9203,train
9204,train
9205,train
9206,train
9207,train
9208,train
9209,train
9210,train
9211,test
9212,train
9213,train
9214,train
9215,train
9216,train
9217,train
9218,train
9219,train
9220,train
9221,train
9222,train
9223,test
9224,train
9225,test
9226,train
9227,train
9228,test
9229,train
9230,train
9231,train
9232,train
9233,test
9234,train
9235,train
9236,test
9237,test
9238,train
9239,train
9240,train
9241,train
9242,train
9243,train
9244,train
9245,train
9246,test
9247,test
9248,train
9249,train
9250,train
9251,test
9252,train
9253,test
9254,test
9255,test
9256,train
9257,test
9258,train
9259,train
9260,train
9261,train
9262,train
9263,train
9264,train
9265,train
9266,test
9267,train
9268,train
9269,test
9270,train
9271,train
9272,test
9273,test
9274,train
9275,test
9276,train
9277,test
9278,test
9279,train
9280,test
9281,train
9282,train
9283,train
9284,train
9285,train
9286,test
9287,train
9288,train
9289,train
9290,train
9291,train
9292,train
9293,train
9294,test
9295,train
9296,train
9297,train
9298,test
9299,test
9300,train
9301,test
9302,train
9303,train
9304,train
9305,train
9306,train
9307,train
9308,train
9309,train
9310,train
9311,train
9312,train
9313,train
9314,test
9315,train
9316,train
9317,train
9318,train
9319,train
9320,train
9321,train
9322,train
9323,train
9324,train
9325,test
9326,test
9327,test
9328,train
9329,train
9330,train
9331,train
9332,train
9333,train
9334,train
9335,train
9336,test
9337,train
9338,train
9339,train
9340,train
9341,test
9342,train
9343,test
9344,train
9345,train
9346,train
9347,test
9348,train
9349,train
9350,train
9351,train
9352,train
9353,train
9354,train
9355,train
9356,train
9357,train
9358,train
9359,test
9360,train
9361,test
9362,test
9363,test
9364,test
9365,test
9366,train
9367,train
9368,test
9369,train
9370,train
9371,train
9372,train
9373,train
9374,train
9375,test
9376,train
9377,train
9378,test
9379,train
9380,test
9381,train
9382,test
9383,train
9384,train
9385,test
9386,train
9387,train
9388,test
9389,train
9390,train
9391,train
9392,train
9393,train
9394,train
9395,train
9396,train
9397,train
9398,test
9399,test
9400,train
9401,test
9402,train
9403,train
9404,test
9405,train
9406,test
9407,train
9408,train
9409,train
9410,train
9411,train
9412,train
9413,train
9414,train
9415,train
9416,train
9417,train
9418,train
9419,train
9420,train
9421,test
9422,test
9423,train
9424,train
9425,train
9426,test
9427,test
9428,train
9429,train
9430,train
9431,train
9432,train
9433,test
9434,train
9435,train
9436,train
9437,train
9438,train
9439,test
9440,test
9441,train
9442,train
9443,train
9444,test
9445,train
9446,train
9447,test
9448,train
9449,train
9450,train
9451,train
9452,train
9453,train
9454,train
9455,train
9456,train
9457,train
9458,train
9459,train
9460,test
9461,train
9462,train
9463,train
9464,train
9465,train
9466,train
9467,train
9468,train
9469,train
9470,test
9471,train
9472,train
9473,train
9474,train
9475,train
9476,train
9477,test
9478,train
9479,train
9480,train
9481,train
9482,train
9483,test
9484,train
9485,train
9486,train
9487,train
9488,train
9489,train
9490,train
9491,train
9492,train
9493,train
9494,train
9495,test
9496,train
9497,train
9498,train
9499,train
9500,train
9501,train
9502,test
9503,train
9504,train
9505,train
9506,train
9507,test
9508,train
9509,train
9510,train
9511,train
9512,train
9513,test
9514,train
9515,train
9516,train
9517,train
9518,train
9519,train
9520,train
9521,test
9522,train
9523,train
9524,test
9525,train
9526,train
9527,train
9528,test
9529,train
9530,train
9531,test
9532,train
9533,test
9534,train
9535,train
9536,train
9537,train
9538,train
9539,test
9540,train
9541,train
9542,train
9543,train
9544,train
9545,train
9546,train
9547,test
9548,train
9549,train
9550,train
9551,train
9552,test
9553,test
9554,train
9555,train
9556,train
9557,train
9558,train
9559,train
9560,train
9561,test
9562,train
9563,train
9564,train
9565,train
9566,test
9567,train
9568,train
9569,train
9570,train
9571,train
9572,train
9573,train
9574,train
9575,train
9576,train
9577,train
9578,train
9579,train
9580,train
9581,train
9582,train
9583,train
9584,train
9585,train
9586,train
9587,train
9588,train
9589,test
9590,train
9591,train
9592,train
9593,test
9594,test
9595,train
9596,train
9597,train
9598,train
9599,train
9600,test
9601,train
9602,test
9603,test
9604,test
9605,test
9606,train
9607,train
9608,test
9609,train
9610,train
9611,train
9612,train
9613,train
9614,train
9615,train
9616,test
9617,train
9618,train
9619,train
9620,train
9621,train
9622,train
9623,test
9624,test
9625,train
9626,train
9627,test
9628,train
9629,train
9630,train
9631,train
9632,test
9633,train
9634,train
9635,train
9636,test
9637,train
9638,train
9639,train
9640,test
9641,train
9642,train
9643,train
9644,train
9645,train
9646,train
9647,test
9648,train
9649,train
9650,train
9651,train
9652,train
9653,train
9654,train
9655,test
9656,train
9657,train
9658,train
9659,train
9660,test
9661,train
9662,train
9663,train
9664,test
9665,train
9666,train
9667,train
9668,test
9669,train
9670,train
9671,train
9672,train
9673,test
9674,train
9675,train
9676,test
9677,test
9678,train
9679,train
9680,train
9681,train
9682,test
9683,train
9684,train
9685,train
9686,test
9687,train
9688,train
9689,train
9690,train
9691,train
9692,test
9693,test
9694,train
9695,train
9696,train
9697,test
9698,train
9699,test
9700,train
9701,train
9702,train
9703,train
9704,test
9705,train
9706,train
9707,train
9708,train
9709,train
9710,test
9711,train
9712,test
9713,train
9714,train
9715,train
9716,train
9717,train
9718,train
9719,train
9720,train
9721,train
9722,train
9723,train
9724,train
9725,train
9726,train
9727,train
9728,train
9729,train
9730,train
9731,train
9732,train
9733,train
9734,test
9735,train
9736,train
9737,train
9738,test
9739,train
9740,train
9741,train
9742,train
9743,train
9744,test
9745,test
9746,train
9747,train
9748,train
9749,train
9750,train
9751,train
9752,test
9753,train
9754,train
9755,train
9756,train
9757,train
9758,train
9759,train
9760,train
9761,train
9762,train
9763,train
9764,test
9765,train
9766,train
9767,train
9768,train
9769,train
9770,train
9771,train
9772,test
9773,train
9774,test
9775,train
9776,train
9777,train
9778,test
9779,train
9780,test
9781,train
9782,train
9783,test
9784,train
9785,train
9786,test
9787,test
9788,train
9789,test
9790,train
9791,train
9792,train
9793,train
9794,test
9795,train
9796,train
9797,train
9798,train
9799,train
9800,train
9801,train
9802,train
9803,train
9804,train
9805,train
9806,train
9807,train
9808,train
9809,train
9810,train
9811,test
9812,train
9813,train
9814,test
9815,train
9816,train
9817,train
9818,train
9819,train
9820,test
9821,train
9822,test
9823,test
9824,train
9825,train
9826,train
9827,train
9828,train
9829,train
9830,train
9831,train
9832,train
9833,train
9834,train
9835,train
9836,train
9837,test
9838,test
9839,train
9840,train
9841,test
9842,train
9843,train
9844,train
9845,train
9846,train
9847,train
9848,train
9849,train
9850,train
9851,train
9852,train
9853,train
9854,train
9855,train
9856,train
9857,train
9858,train
9859,train
9860,train
9861,train
9862,train
9863,train
9864,train
9865,train
9866,test
9867,train
9868,train
9869,train
9870,train
9871,test
9872,train
9873,train
9874,test
9875,test
9876,train
9877,train
9878,train
9879,train
9880,test
9881,train
9882,train
9883,test
9884,test
9885,train
9886,train
9887,train
9888,test
9889,train
9890,train
9891,train
9892,train
9893,test
9894,train
9895,train
9896,train
9897,train
9898,test
9899,train
9900,train
9901,train
9902,train
9903,train
9904,train
9905,train
9906,train
9907,train
9908,train
9909,train
9910,train
9911,train
9912,train
9913,train
9914,train
9915,train
9916,train
9917,test
9918,test
9919,train
9920,train
9921,train
9922,train
9923,train
9924,train
9925,train
9926,train
9927,test
9928,train
9929,train
9930,train
9931,train
9932,test
9933,train
9934,train
9935,train
9936,test
9937,train
9938,train
9939,test
9940,train
9941,train
9942,train
9943,train
9944,train
9945,train
9946,train
9947,train
9948,test
9949,test
9950,train
9951,train
9952,train
9953,train
9954,test
9955,train
9956,test
9957,train
9958,train
9959,train
9960,train
9961,train
9962,train
9963,train
9964,train
9965,train
9966,test
9967,train
9968,test
9969,train
9970,train
9971,test
9972,train
9973,train
9974,train
9975,train
9976,train
9977,train
9978,train
9979,test
9980,train
9981,train
9982,train
9983,train
9984,test
9985,train
9986,test
9987,test
9988,train
9989,test
9990,train
9991,train
9992,train
9993,test
9994,train
9995,train
9996,train
9997,train
9998,train
9999,train
10000,train
